34	2643.484375	0.921227	4.449214	0.421374	1.06307	2818.255615	0.20829	3.70971	0.10698	1.435144	2966.465576	0.481538	4.616776	0.333204	1.149207
35	2665.710693	0.930194	4.696136	0.4684	1.696738	2840.931641	0.451937	4.419528	0.168272	1.639337	2992.293457	0.342199	4.098554	0.281416	1.781094
36	2736.486572	0.553135	4.18219	0.343487	1.489844	2916.717773	0.193764	3.788004	0.104816	1.922679	3071.181885	0.161477	4.202805	0.182841	0.679218
37	2654.182373	0.614658	4.249341	0.378131	1.105106	2829.476318	0.157869	3.474982	0.081386	1.370575	2979.192139	0.410409	4.23462	0.294215	0.831968
38	2611.631104	0.157934	4.910503	0.130762	1.263843	2785.951904	0.141314	3.271188	0.072982	1.319089	2932.699951	0.330107	3.728305	0.242817	1.122247
39	2666.096191	0.537073	4.071311	0.273194	1.55376	2842.103516	0.141647	3.432094	0.070701	2.55677	2992.155518	0.220856	3.736028	0.171044	0.939973
40	2683.981934	0.941397	4.633599	0.42562	0.735506	2862.737549	0.116675	3.170686	0.066179	1.664845	3013.80835	0.360604	4.114622	0.246867	0.692329
41	2662.503906	0.578303	4.19441	0.324712	0.926663	2838.664307	0.15287	3.420343	0.072572	1.14198	2989.225586	0.343244	3.924343	0.240374	1.509819
42	2611.408447	0.779168	4.142807	0.323132	1.244145	2785.051025	0.18621	3.584476	0.089182	1.778705	2931.076416	0.372031	4.296579	0.252181	1.487006
43	2773.75415	0.153795	4.751937	0.126372	1.712017	2960.492432	0.151726	3.541087	0.080508	1.494871	3117.843262	0.297455	3.713893	0.217204	1.052073
44	2714.234375	0.542499	4.092529	0.30576	1.149234	2893.976074	0.12843	3.295194	0.073666	4.265339	3047.252197	0.334962	4.128429	0.255848	0.771474
45	2738.326904	0.175203	5.185329	0.165629	0.79763	2921.978271	0.197905	3.974586	0.104749	1.518817	3076.668213	0.324325	3.910801	0.237922	0.750899
46	2544.34082	0.133894	4.034639	0.120616	1.410125	2713.665039	0.131264	3.278574	0.068029	2.167492	2856.866943	0.27197	3.958051	0.202905	1.184389
47	2702.797119	0.450368	3.857261	0.277471	1.167204	2881.907959	0.136375	3.43733	0.075183	1.473386	3033.682861	0.331419	4.047897	0.233521	1.040418
48	2742.494873	0.58691	4.16958	0.319697	0.749221	2924.705322	0.124088	3.312473	0.071206	1.83549	3079.680664	0.288854	3.915119	0.213664	1.374716
49	2656.501465	0.95602	4.892764	0.464423	0.989954	2832.001465	0.398094	4.455925	0.154927	1.95884	2980.65332	0.522942	5.07473	0.312588	1.830012
50	2703.82251	0.384292	3.776371	0.24491	0.993931	2882.800781	0.10632	3.079751	0.061305	1.304676	3034.438965	0.258404	3.77699	0.18391	1.132661
51	2591.487061	0.155437	4.496246	0.121175	1.32935	2764.333252	0.144738	3.362763	0.071396	1.067476	2910.884766	0.248236	3.544582	0.178426	1.403833
52	2704.218994	0.184995	5.491276	0.136733	1.278473	2885.825928	0.191972	3.824472	0.097658	1.413275	3038.801514	0.394205	4.468897	0.277928	1.389079
53	2641.925049	0.616997	4.021032	0.324221	1.1277	2817.244141	0.126338	3.263063	0.065333	1.25368	2966.303223	0.271449	3.738652	0.199415	1.017999
54	2635.911133	0.210497	5.317823	0.200388	1.554364	2812.863525	0.262362	4.055861	0.125913	1.802872	2961.076416	0.369338	4.731407	0.260383	1.038409
55	2639.341553	0.615964	4.098377	0.349195	1.235295	2814.998779	0.124849	3.256581	0.066655	1.028457	2963.896729	0.298808	4.253483	0.225749	0.936744
56	2669.060303	0.451133	3.820455	0.283069	1.101874	2845.545166	0.132489	3.292292	0.070837	1.266345	2995.779297	0.368294	4.114127	0.23207	1.250119
57	2644.932129	0.540931	3.777792	0.324367	1.665524	2819.757568	0.119253	3.195486	0.063454	1.69922	2969.628418	0.278434	3.701614	0.196928	0.787747
58	2567.343018	0.468497	3.882295	0.327784	1.068306	2735.460205	0.174547	3.480829	0.080166	1.66427	2880.473633	0.292785	4.226909	0.225283	1.558101
59	2590.395264	0.201148	5.163507	0.195542	1.6898	2763.198242	0.201468	3.677293	0.093948	1.279102	2910.530762	0.354602	4.56618	0.278864	1.390739
60	2734.043213	0.542254	4.066847	0.334082	0.813626	2915.368164	0.171691	3.666631	0.087817	1.141719	3070.734375	0.308601	4.001405	0.240315	0.981097
61	2638.261719	0.788832	4.223376	0.390708	1.329246	2813.216309	0.198301	3.785828	0.103774	1.469582	2962.29248	0.396131	4.438859	0.274151	1.319948
62	2509.045898	0.203898	5.088717	0.178156	0.845003	2677.590332	0.180987	3.465775	0.085331	1.957387	2819.489502	0.358229	3.975456	0.223958	1.43971
63	2649.687256	1.17451	4.649758	0.559206	1.420729	2825.613525	0.182637	3.616558	0.093085	1.147156	2975.600098	0.330024	4.222286	0.228262	0.789867
66	2643.03125	0.161376	4.843363	0.147687	1.592424	2817.859375	0.228785	3.846418	0.104068	1.44309	2966.97583	0.327632	4.14326	0.253913	1.323416
67	2665.426025	0.850451	4.977871	0.317721	0.930876	2840.265625	0.063778	4.644666	0.053105	1.679673	2991.359619	0.62266	4.402742	0.360014	1.11194
68	2736.718018	0.753472	4.591967	0.392299	1.372034	2916.349609	0.196498	3.772822	0.100654	1.413174	3070.609863	0.310289	4.510415	0.264283	1.117632
69	2653.799072	0.76368	4.422995	0.393385	1.513882	2829.170654	0.135977	3.283846	0.073221	1.164461	2979.067383	0.374321	3.875063	0.243246	1.312963
70	2612.898926	1.293966	4.586212	0.415911	1.208188	2785.94873	0.114326	3.097403	0.0644	1.929861	2931.799072	0.405122	4.492348	0.266762	1.146676
71	2665.936035	0.506278	3.965456	0.304539	1.385267	2841.999756	0.131966	3.424768	0.073974	0.874546	2992.296143	0.268806	3.909997	0.202567	1.322488
72	2684.302246	0.65148	4.280688	0.336993	1.180594	2862.278076	0.122347	3.268744	0.06991	1.79734	3013.31543	0.441411	4.502013	0.302055	1.160859
73	2662.077637	0.748659	4.401144	0.366282	0.995631	2838.591797	0.147159	3.416566	0.072975	1.60856	2989.975098	0.301899	3.544027	0.213146	0.877562
74	2610.300293	0.150366	4.723637	0.129724	1.527757	2784.833008	0.178924	3.596789	0.084742	2.394621	2930.528809	0.609291	4.562543	0.32401	0.776973
75	2774.876465	1.084809	4.254669	0.363515	1.312434	2960.414307	0.147881	3.57735	0.079947	1.811298	3117.638916	0.339075	3.95691	0.260374	1.247802
76	2713.593262	0.797661	4.595487	0.382559	0.895233	2894.291992	0.103816	3.083642	0.068142	2.722689	3046.948975	0.313522	4.177569	0.235441	0.891688
77	2738.446289	0.193208	5.258839	0.174795	0.844438	2922.172607	0.182392	3.876012	0.098001	1.845013	3076.061768	0.377184	4.616313	0.306537	0.799789
