1.296709,1.282928,1.269908,1.257673,1.246245,1.235646,1.225899,1.217024,1.209039,1.201963,1.195812,1.190601,1.186340,1.183042,1.180713,1.179360,1.178987,1.179592,1.181177,1.183736,1.187263,1.191749,1.197185,1.203556,1.210848,1.219045,1.228129,1.238080,1.248877,1.260498,1.272921,1.286123
1.280684,1.266729,1.253541,1.241144,1.229562,1.218819,1.208936,1.199935,1.191836,1.184658,1.178417,1.173127,1.168804,1.165455,1.163092,1.161718,1.161339,1.161954,1.163562,1.166160,1.169740,1.174293,1.179809,1.186274,1.193672,1.201986,1.211197,1.221286,1.232230,1.244007,1.256593,1.269965
1.265370,1.251244,1.237891,1.225336,1.213603,1.202717,1.192701,1.183577,1.175365,1.168085,1.161755,1.156390,1.152003,1.148606,1.146207,1.144814,1.144428,1.145053,1.146685,1.149320,1.152953,1.157572,1.163167,1.169724,1.177226,1.185656,1.194993,1.205217,1.216306,1.228236,1.240982,1.254520
1.250792,1.236500,1.222986,1.210276,1.198396,1.187371,1.177224,1.167979,1.159657,1.152278,1.145860,1.140420,1.135972,1.132526,1.130094,1.128680,1.128289,1.128923,1.130578,1.133251,1.136935,1.141619,1.147292,1.153939,1.161543,1.170085,1.179546,1.189903,1.201133,1.213212,1.226114,1.239815
1.236977,1.222524,1.208853,1.195993,1.183970,1.172809,1.162535,1.153172,1.144742,1.137267,1.130764,1.125251,1.120742,1.117250,1.114784,1.113351,1.112955,1.113597,1.115275,1.117984,1.121718,1.126466,1.132215,1.138949,1.146653,1.155306,1.164886,1.175372,1.186740,1.198964,1.212018,1.225876
1.223951,1.209341,1.195520,1.182515,1.170353,1.159061,1.148665,1.139188,1.130654,1.123084,1.116499,1.110915,1.106348,1.102810,1.100312,1.098860,1.098458,1.099109,1.100809,1.103554,1.107337,1.112146,1.117968,1.124788,1.132588,1.141347,1.151044,1.161655,1.173156,1.185520,1.198720,1.212730
1.211738,1.196980,1.183014,1.169870,1.157575,1.146157,1.135642,1.126056,1.117422,1.109762,1.103097,1.097445,1.092822,1.089240,1.086710,1.085240,1.084834,1.085492,1.087214,1.089993,1.093823,1.098691,1.104584,1.111486,1.119379,1.128241,1.138049,1.148781,1.160409,1.172907,1.186248,1.200404
1.200364,1.185464,1.171361,1.158085,1.145664,1.134126,1.123498,1.113807,1.105077,1.097331,1.090590,1.084873,1.080196,1.076573,1.074013,1.072526,1.072114,1.072781,1.074523,1.077335,1.081209,1.086134,1.092095,1.099076,1.107056,1.116016,1.125931,1.136777,1.148526,1.161153,1.174627,1.188921
1.189853,1.174819,1.160587,1.147187,1.134646,1.122995,1.112261,1.102471,1.093651,1.085823,1.079010,1.073232,1.068503,1.064840,1.062252,1.060748,1.060333,1.061006,1.062768,1.065611,1.069527,1.074506,1.080531,1.087586,1.095650,1.104703,1.114718,1.125672,1.137536,1.150283,1.163883,1.178308
1.180227,1.165070,1.150717,1.137200,1.124548,1.112791,1.101958,1.092076,1.083171,1.075267,1.068387,1.062550,1.057774,1.054074,1.051460,1.049940,1.049520,1.050201,1.051980,1.054852,1.058809,1.063837,1.069922,1.077047,1.085190,1.094329,1.104438,1.115493,1.127464,1.140324,1.154042,1.168587
1.171509,1.156238,1.141774,1.128150,1.115395,1.103541,1.092616,1.082648,1.073665,1.065691,1.058749,1.052859,1.048039,1.044303,1.041665,1.040131,1.039707,1.040394,1.042190,1.045089,1.049082,1.054157,1.060298,1.067487,1.075702,1.084921,1.095117,1.106265,1.118335,1.131299,1.145124,1.159782
1.163720,1.148344,1.133780,1.120059,1.107211,1.095268,1.084260,1.074215,1.065160,1.057122,1.050123,1.044184,1.039324,1.035557,1.032896,1.031349,1.030922,1.031615,1.033426,1.036350,1.040376,1.045493,1.051685,1.058932,1.067213,1.076505,1.086780,1.098013,1.110173,1.123230,1.137154,1.151913
1.156877,1.141409,1.126755,1.112947,1.100017,1.087995,1.076912,1.066798,1.057680,1.049584,1.042535,1.036552,1.031656,1.027861,1.025180,1.023622,1.023191,1.023889,1.025714,1.028660,1.032717,1.037871,1.044108,1.051407,1.059747,1.069104,1.079450,1.090758,1.102997,1.116139,1.130150,1.145000
1.150998,1.135450,1.120718,1.106835,1.093832,1.081741,1.070594,1.060419,1.051246,1.043100,1.036007,1.029986,1.025059,1.021240,1.018541,1.016973,1.016539,1.017242,1.019078,1.022043,1.026126,1.031314,1.037590,1.044935,1.053326,1.062739,1.073146,1.084520,1.096829,1.110044,1.124131,1.139059
1.146097,1.130482,1.115684,1.101738,1.088674,1.076525,1.065323,1.055098,1.045878,1.037690,1.030559,1.024507,1.019553,1.015713,1.013000,1.011423,1.010987,1.011693,1.013540,1.016521,1.020626,1.025842,1.032151,1.039534,1.047969,1.057429,1.067888,1.079317,1.091686,1.104961,1.119113,1.134107
1.142187,1.126518,1.111668,1.097670,1.084557,1.072362,1.061116,1.050850,1.041592,1.033370,1.026209,1.020132,1.015156,1.011300,1.008575,1.006990,1.006552,1.007262,1.009117,1.012111,1.016234,1.021472,1.027808,1.035222,1.043692,1.053190,1.063691,1.075165,1.087580,1.100906,1.115109,1.130156
1.139279,1.123569,1.108680,1.094643,1.081494,1.069264,1.057985,1.047688,1.038402,1.030155,1.022971,1.016874,1.011883,1.008014,1.005280,1.003690,1.003251,1.003963,1.005824,1.008828,1.012964,1.018219,1.024575,1.032013,1.040508,1.050036,1.060568,1.072075,1.084526,1.097888,1.112129,1.127216
1.137380,1.121643,1.106728,1.092666,1.079493,1.067240,1.055939,1.045622,1.036318,1.028054,1.020856,1.014746,1.009744,1.005866,1.003127,1.001534,1.001094,1.001807,1.003672,1.006682,1.010827,1.016093,1.022463,1.029915,1.038428,1.047975,1.058527,1.070056,1.082530,1.095917,1.110184,1.125297
