1.803790,1.775530,1.747485,1.719665,1.692083,1.664749,1.637676,1.610878,1.584368,1.558161,1.532273,1.506719,1.481518,1.456687,1.432246,1.408216,1.384617,1.361471,1.338804,1.316638,1.295000,1.273918,1.253418,1.233529,1.214283,1.195710,1.177842,1.160711,1.144350,1.128793,1.114074,1.100226
1.801082,1.772778,1.744689,1.716824,1.689195,1.661814,1.634693,1.607845,1.581284,1.555025,1.529083,1.503476,1.478219,1.453332,1.428834,1.404745,1.381087,1.357881,1.335153,1.312925,1.291225,1.270080,1.249517,1.229566,1.210257,1.191621,1.173690,1.156497,1.140076,1.124460,1.109684,1.095780
1.799023,1.770686,1.742563,1.714664,1.686999,1.659582,1.632424,1.605538,1.578938,1.552640,1.526657,1.501008,1.475710,1.450780,1.426238,1.402104,1.378400,1.355149,1.332374,1.310099,1.288352,1.267158,1.246547,1.226548,1.207190,1.188506,1.170528,1.153288,1.136820,1.121159,1.106338,1.092393
1.797615,1.769256,1.741110,1.713187,1.685498,1.658056,1.630872,1.603960,1.577334,1.551008,1.524998,1.499321,1.473993,1.449033,1.424461,1.400297,1.376562,1.353279,1.330472,1.308165,1.286385,1.265159,1.244514,1.224482,1.205091,1.186374,1.168363,1.151090,1.134591,1.118899,1.104048,1.090072
1.796860,1.768489,1.740330,1.712394,1.684693,1.657237,1.630040,1.603114,1.576473,1.550133,1.524108,1.498415,1.473072,1.448097,1.423508,1.399328,1.375576,1.352276,1.329452,1.307127,1.285330,1.264086,1.243424,1.223373,1.203964,1.185230,1.167201,1.149911,1.133394,1.117685,1.102818,1.088827
1.796759,1.768386,1.740225,1.712288,1.684585,1.657127,1.629928,1.603000,1.576358,1.550015,1.523989,1.498294,1.472949,1.447971,1.423380,1.399198,1.375444,1.352141,1.329315,1.306988,1.285188,1.263942,1.243277,1.223224,1.203813,1.185076,1.167045,1.149753,1.133234,1.117522,1.102653,1.088660
1.797311,1.768947,1.740796,1.712868,1.685174,1.657726,1.630537,1.603619,1.576987,1.550656,1.524640,1.498956,1.473622,1.448656,1.424078,1.399907,1.376165,1.352875,1.330061,1.307748,1.285960,1.264727,1.244075,1.224035,1.204638,1.185913,1.167895,1.150616,1.134109,1.118410,1.103553,1.089571
1.798517,1.770172,1.742040,1.714133,1.686460,1.659033,1.631866,1.604971,1.578361,1.552053,1.526061,1.500402,1.475093,1.450152,1.425599,1.401454,1.377739,1.354477,1.331690,1.309404,1.287645,1.266439,1.245816,1.225805,1.206436,1.187740,1.169749,1.152498,1.136019,1.120347,1.105515,1.091559
1.800374,1.772059,1.743958,1.716081,1.688440,1.661047,1.633913,1.607052,1.580478,1.554205,1.528250,1.502628,1.477357,1.452455,1.427942,1.403837,1.380163,1.356942,1.334198,1.311954,1.290238,1.269076,1.248496,1.228529,1.209203,1.190550,1.172603,1.155395,1.138958,1.123326,1.108534,1.094617
1.802882,1.774607,1.746546,1.718712,1.691114,1.663764,1.636675,1.609860,1.583333,1.557109,1.531203,1.505631,1.480411,1.455562,1.431102,1.407051,1.383432,1.360267,1.337579,1.315393,1.293734,1.272630,1.252109,1.232200,1.212933,1.194339,1.176449,1.159298,1.142917,1.127340,1.112602,1.098736
1.806036,1.777811,1.749802,1.722020,1.694476,1.667182,1.640149,1.613392,1.586924,1.560760,1.534915,1.509407,1.484251,1.459467,1.435074,1.411091,1.387541,1.364445,1.341828,1.319713,1.298127,1.277095,1.256647,1.236811,1.217617,1.199095,1.181278,1.164197,1.147886,1.132378,1.117706,1.103904
1.809834,1.781670,1.753722,1.726004,1.698524,1.671296,1.644331,1.617643,1.591245,1.565154,1.539383,1.513949,1.488870,1.464165,1.439851,1.415949,1.392481,1.369469,1.346936,1.324906,1.303406,1.282461,1.262100,1.242351,1.223243,1.204808,1.187077,1.170081,1.153853,1.138426,1.123833,1.110107
1.814272,1.786177,1.758302,1.730656,1.703252,1.676100,1.649214,1.622606,1.596291,1.570283,1.544598,1.519252,1.494262,1.469647,1.445425,1.421617,1.398244,1.375328,1.352893,1.330962,1.309561,1.288716,1.268456,1.248807,1.229800,1.211465,1.193832,1.176934,1.160802,1.145468,1.130966,1.117328
1.819345,1.791330,1.763536,1.735974,1.708655,1.681590,1.654793,1.628277,1.602055,1.576142,1.550553,1.525306,1.500417,1.475905,1.451787,1.428086,1.404820,1.382014,1.359688,1.337869,1.316580,1.295848,1.275701,1.256166,1.237272,1.219049,1.201527,1.184739,1.168714,1.153486,1.139086,1.125546
1.825048,1.797122,1.769419,1.741949,1.714725,1.687758,1.661061,1.634646,1.608528,1.582721,1.557241,1.532104,1.507327,1.482929,1.458928,1.435344,1.412198,1.389512,1.367309,1.345614,1.324449,1.303843,1.283821,1.264411,1.245642,1.227543,1.210145,1.193478,1.177572,1.162460,1.148173,1.134741
1.831374,1.803546,1.775943,1.748577,1.721457,1.694598,1.668010,1.641706,1.615702,1.590012,1.564651,1.539635,1.514981,1.490708,1.466834,1.443379,1.420365,1.397811,1.375743,1.354182,1.333154,1.312684,1.292799,1.273526,1.254893,1.236930,1.219665,1.203130,1.187354,1.172368,1.158203,1.144889
1.838318,1.810597,1.783103,1.755848,1.728843,1.702100,1.675631,1.649449,1.623569,1.598005,1.572773,1.547888,1.523368,1.499231,1.475495,1.452180,1.429307,1.406897,1.384973,1.363558,1.342677,1.322354,1.302617,1.283491,1.265005,1.247188,1.230067,1.213674,1.198036,1.183186,1.169152,1.155964
1.845873,1.818266,1.790891,1.763756,1.736874,1.710256,1.683915,1.657864,1.632118,1.606690,1.581596,1.556852,1.532476,1.508484,1.484896,1.461731,1.439010,1.416754,1.394985,1.373726,1.353001,1.332836,1.313256,1.294288,1.275959,1.258296,1.241329,1.225086,1.209596,1.194889,1.180994,1.167940
1.854030,1.826547,1.799297,1.772291,1.745540,1.719057,1.692853,1.666942,1.641338,1.616055,1.591109,1.566515,1.542292,1.518455,1.495024,1.472019,1.449459,1.427366,1.405761,1.384668,1.364109,1.344111,1.324698,1.305896,1.287731,1.270233,1.253427,1.237343,1.222009,1.207453,1.193704,1.180790
1.862783,1.835431,1.808315,1.781445,1.754834,1.728493,1.702434,1.676671,1.651218,1.626089,1.601299,1.576865,1.552802,1.529130,1.505865,1.483028,1.460638,1.438716,1.417284,1.396365,1.375982,1.356158,1.336920,1.318292,1.300301,1.282974,1.266337,1.250419,1.235247,1.220849,1.207253,1.194486
