1.947985,1.922723,1.897736,1.873034,1.848629,1.824533,1.800758,1.777317,1.754224,1.731492,1.709136,1.687171,1.665612,1.644476,1.623778,1.603536,1.583766,1.564489,1.545720,1.527480,1.509787,1.492662,1.476122,1.460190,1.444884,1.430225,1.416232,1.402927,1.390328,1.378454,1.367326,1.356961
1.933786,1.908336,1.883157,1.858262,1.833660,1.809365,1.785388,1.761742,1.738442,1.715501,1.692934,1.670756,1.648983,1.627630,1.606715,1.586255,1.566268,1.546772,1.527786,1.509329,1.491421,1.474082,1.457332,1.441192,1.425682,1.410823,1.396637,1.383142,1.370361,1.358314,1.347019,1.336496
1.920084,1.894451,1.869085,1.844000,1.819205,1.794714,1.770539,1.746692,1.723189,1.700042,1.677267,1.654879,1.632894,1.611328,1.590199,1.569523,1.549320,1.529608,1.510407,1.491735,1.473613,1.456062,1.439102,1.422755,1.407042,1.391984,1.377604,1.363921,1.350958,1.338736,1.327274,1.316594
1.906893,1.881079,1.855531,1.830260,1.805276,1.780594,1.756224,1.732181,1.708478,1.685129,1.662149,1.639555,1.617361,1.595586,1.574245,1.553358,1.532942,1.513016,1.493601,1.474717,1.456383,1.438622,1.421454,1.404901,1.388986,1.373731,1.359157,1.345287,1.332143,1.319746,1.308118,1.297280
1.894221,1.868233,1.842506,1.817054,1.791886,1.767017,1.742457,1.718221,1.694323,1.670776,1.647597,1.624800,1.602402,1.580420,1.558872,1.537776,1.517150,1.497014,1.477389,1.458295,1.439752,1.421783,1.404409,1.387653,1.371538,1.356086,1.341321,1.327264,1.313940,1.301370,1.289576,1.278581
1.882080,1.855922,1.830022,1.804394,1.779047,1.753995,1.729251,1.704827,1.680738,1.656999,1.633624,1.610629,1.588031,1.565848,1.544096,1.522795,1.501964,1.481622,1.461790,1.442489,1.423741,1.405567,1.387990,1.371034,1.354721,1.339075,1.324120,1.309879,1.296376,1.283634,1.271676,1.260524
1.870480,1.844157,1.818090,1.792291,1.766771,1.741543,1.716619,1.692013,1.667739,1.643811,1.620246,1.597059,1.574266,1.551886,1.529936,1.508435,1.487403,1.466859,1.446824,1.427321,1.408371,1.389996,1.372220,1.355066,1.338559,1.322722,1.307579,1.293156,1.279477,1.266565,1.254444,1.243138
1.859431,1.832949,1.806721,1.780757,1.755069,1.729670,1.704573,1.679790,1.655337,1.631228,1.607478,1.584104,1.561122,1.538551,1.516408,1.494712,1.473484,1.452743,1.432512,1.412811,1.393663,1.375092,1.357120,1.339773,1.323075,1.307050,1.291725,1.277122,1.263269,1.250190,1.237909,1.226450
1.848943,1.822309,1.795925,1.769803,1.743954,1.718390,1.693126,1.668173,1.643547,1.619262,1.595334,1.571780,1.548615,1.525859,1.503529,1.481645,1.460226,1.439295,1.418871,1.398978,1.379639,1.360876,1.342715,1.325179,1.308294,1.292086,1.276581,1.261803,1.247780,1.234537,1.222099,1.210490
1.839026,1.812246,1.785713,1.759439,1.733436,1.707715,1.682290,1.657174,1.632382,1.607929,1.583830,1.560101,1.536761,1.513826,1.491316,1.469250,1.447648,1.426532,1.405923,1.385844,1.366319,1.347371,1.329025,1.311306,1.294241,1.277854,1.262174,1.247226,1.233037,1.219633,1.207042,1.195287
1.829688,1.802769,1.776095,1.749677,1.723526,1.697655,1.672077,1.646806,1.621855,1.597241,1.572978,1.549083,1.525574,1.502469,1.479786,1.457545,1.435768,1.414474,1.393687,1.373429,1.353725,1.334598,1.316074,1.298178,1.280938,1.264379,1.248530,1.233416,1.219066,1.205508,1.192767,1.180870
1.820939,1.793889,1.767081,1.740526,1.714235,1.688222,1.662499,1.637080,1.611979,1.587211,1.562792,1.538740,1.515070,1.491802,1.468954,1.446547,1.424601,1.403138,1.382181,1.361752,1.341876,1.322578,1.303883,1.285818,1.268409,1.251685,1.235673,1.220400,1.205895,1.192187,1.179302,1.167268
1.812788,1.785614,1.758680,1.731996,1.705574,1.679426,1.653566,1.628008,1.602764,1.577852,1.553286,1.529084,1.505263,1.481841,1.458837,1.436272,1.414167,1.392543,1.371424,1.350832,1.330793,1.311332,1.292474,1.274247,1.256679,1.239796,1.223628,1.208203,1.193550,1.179698,1.166676,1.154510
1.805241,1.777952,1.750900,1.724096,1.697551,1.671278,1.645290,1.619600,1.594224,1.569176,1.544473,1.520130,1.496166,1.472599,1.449449,1.426736,1.404480,1.382705,1.361433,1.340688,1.320495,1.300880,1.281868,1.263489,1.245768,1.228736,1.212420,1.196851,1.182057,1.168069,1.154915,1.142624
1.798308,1.770912,1.743751,1.716834,1.690176,1.663786,1.637679,1.611869,1.586369,1.561195,1.536363,1.511890,1.487793,1.464092,1.440805,1.417953,1.395557,1.373641,1.352226,1.331337,1.311000,1.291241,1.272085,1.253562,1.235700,1.218526,1.202072,1.186367,1.171441,1.157325,1.144047,1.131639
1.791994,1.764501,1.737239,1.710220,1.683457,1.656960,1.630744,1.604822,1.579208,1.553918,1.528968,1.504375,1.480156,1.456330,1.432917,1.409937,1.387413,1.365365,1.343818,1.322797,1.302327,1.282434,1.263145,1.244489,1.226494,1.209190,1.192607,1.176775,1.161726,1.147490,1.134098,1.121579
1.786308,1.758725,1.731372,1.704261,1.677402,1.650809,1.624493,1.598470,1.572753,1.547357,1.522299,1.497596,1.473266,1.449327,1.425799,1.402703,1.380060,1.357893,1.336226,1.315083,1.294491,1.274475,1.255064,1.236286,1.218170,1.200746,1.184045,1.168098,1.152935,1.138589,1.125090,1.112470
1.781254,1.753592,1.726158,1.698963,1.672019,1.645338,1.618934,1.592820,1.567010,1.541520,1.516366,1.491564,1.467134,1.443093,1.419462,1.396261,1.373512,1.351237,1.329462,1.308210,1.287508,1.267382,1.247860,1.228972,1.210747,1.193214,1.176406,1.160354,1.145089,1.130643,1.117049,1.104337
1.776838,1.749106,1.721600,1.694332,1.667314,1.640557,1.614074,1.587880,1.561988,1.536415,1.511176,1.486288,1.461769,1.437639,1.413916,1.390623,1.367780,1.345411,1.323539,1.302191,1.281391,1.261168,1.241549,1.222563,1.204240,1.186612,1.169709,1.153564,1.138207,1.123673,1.109993,1.097200
1.773065,1.745273,1.717706,1.690375,1.663292,1.636469,1.609920,1.583657,1.557695,1.532050,1.506738,1.481775,1.457181,1.432973,1.409172,1.385798,1.362875,1.340424,1.318470,1.297038,1.276154,1.255846,1.236143,1.217073,1.198666,1.180955,1.163970,1.147743,1.132308,1.117697,1.103943,1.091079
1.769938,1.742097,1.714479,1.687096,1.659959,1.633082,1.606476,1.580156,1.554135,1.528431,1.503058,1.478033,1.453375,1.429103,1.405236,1.381796,1.358805,1.336286,1.314263,1.292761,1.271807,1.251429,1.231654,1.212514,1.194037,1.176256,1.159202,1.142908,1.127407,1.112731,1.098915,1.085991
1.767463,1.739581,1.711923,1.684498,1.657319,1.630398,1.603748,1.577382,1.551315,1.525563,1.500141,1.475067,1.450359,1.426035,1.402117,1.378624,1.355579,1.333005,1.310926,1.289369,1.268359,1.247925,1.228094,1.208897,1.190364,1.172527,1.155418,1.139070,1.123516,1.108789,1.094923,1.081951
1.765640,1.737729,1.710041,1.682585,1.655375,1.628422,1.601739,1.575339,1.549238,1.523451,1.497993,1.472883,1.448137,1.423776,1.399818,1.376286,1.353201,1.330587,1.308468,1.286869,1.265818,1.245342,1.225469,1.206230,1.187656,1.169778,1.152628,1.136239,1.120646,1.105881,1.091978,1.078971
1.764472,1.736543,1.708835,1.681360,1.654130,1.627156,1.600451,1.574030,1.547907,1.522097,1.496617,1.471483,1.446713,1.422327,1.398345,1.374788,1.351677,1.329037,1.306892,1.285267,1.264189,1.243686,1.223786,1.204520,1.185919,1.168014,1.150838,1.134424,1.118806,1.104016,1.090089,1.077059
1.763961,1.736023,1.708307,1.680824,1.653584,1.626601,1.599888,1.573457,1.547325,1.521505,1.496014,1.470870,1.446090,1.421693,1.397700,1.374132,1.351010,1.328358,1.306201,1.284565,1.263475,1.242960,1.223049,1.203771,1.185159,1.167242,1.150054,1.133629,1.117999,1.103199,1.089262,1.076222
1.764107,1.736171,1.708458,1.680977,1.653740,1.626759,1.600048,1.573621,1.547491,1.521674,1.496186,1.471045,1.446268,1.421874,1.397884,1.374319,1.351200,1.328552,1.306398,1.284765,1.263679,1.243167,1.223259,1.203985,1.185376,1.167462,1.150278,1.133856,1.118229,1.103432,1.089498,1.076461
1.764909,1.736987,1.709286,1.681819,1.654596,1.627630,1.600933,1.574520,1.548406,1.522604,1.497132,1.472007,1.447246,1.422870,1.398897,1.375349,1.352248,1.329617,1.307482,1.285867,1.264799,1.244306,1.224416,1.205161,1.186570,1.168675,1.151509,1.135104,1.119495,1.104715,1.090797,1.077775
